,date,open,high,low,close,volume,average,barCount
303,2021-02-04 21:00:00,0.976475,0.976945,0.97604,0.976345,-1,-1.0,-1
304,2021-02-04 22:00:00,0.976345,0.976685,0.97508,0.97534,-1,-1.0,-1
305,2021-02-04 23:00:00,0.97534,0.975855,0.974455,0.9756,-1,-1.0,-1
306,2021-02-05 00:00:00,0.9756,0.975735,0.974595,0.97497,-1,-1.0,-1
307,2021-02-05 01:00:00,0.97497,0.975065,0.97449,0.974635,-1,-1.0,-1
308,2021-02-05 02:00:00,0.974635,0.975025,0.974465,0.97464,-1,-1.0,-1
309,2021-02-05 03:00:00,0.97464,0.97561,0.97457,0.975395,-1,-1.0,-1
310,2021-02-05 04:00:00,0.975395,0.975395,0.97466,0.97477,-1,-1.0,-1
311,2021-02-05 05:00:00,0.97477,0.97516,0.974445,0.974825,-1,-1.0,-1
312,2021-02-05 06:15:00,0.9746,0.97508,0.97422,0.974755,-1,-1.0,-1
313,2021-02-05 07:00:00,0.974755,0.97538,0.9744,0.97476,-1,-1.0,-1
314,2021-02-05 08:00:00,0.97476,0.975085,0.974425,0.97464,-1,-1.0,-1
315,2021-02-05 09:00:00,0.97464,0.97467,0.973255,0.97333,-1,-1.0,-1
316,2021-02-05 10:00:00,0.97333,0.973715,0.972795,0.973105,-1,-1.0,-1
317,2021-02-05 11:00:00,0.973105,0.9741,0.972935,0.97394,-1,-1.0,-1
318,2021-02-05 12:00:00,0.97394,0.974405,0.97373,0.97424,-1,-1.0,-1
319,2021-02-05 13:00:00,0.97424,0.97489,0.97409,0.974835,-1,-1.0,-1
320,2021-02-05 14:00:00,0.974835,0.974885,0.97411,0.974495,-1,-1.0,-1
321,2021-02-05 15:00:00,0.974495,0.974795,0.97409,0.974195,-1,-1.0,-1
322,2021-02-05 16:00:00,0.974195,0.975055,0.974035,0.97499,-1,-1.0,-1
323,2021-02-05 17:00:00,0.97499,0.97522,0.97453,0.97457,-1,-1.0,-1
324,2021-02-05 18:00:00,0.97457,0.9746,0.97347,0.973975,-1,-1.0,-1
325,2021-02-05 19:00:00,0.973975,0.974245,0.97357,0.97359,-1,-1.0,-1
326,2021-02-05 20:00:00,0.97359,0.973715,0.973125,0.973675,-1,-1.0,-1
327,2021-02-05 21:00:00,0.973675,0.976945,0.973275,0.97618,-1,-1.0,-1
328,2021-02-05 22:00:00,0.97618,0.97846,0.976035,0.97814,-1,-1.0,-1
329,2021-02-05 23:00:00,0.97814,0.978415,0.977055,0.97826,-1,-1.0,-1
330,2021-02-06 00:00:00,0.97826,0.97865,0.977855,0.978555,-1,-1.0,-1
331,2021-02-06 01:00:00,0.978555,0.979275,0.978445,0.979125,-1,-1.0,-1
332,2021-02-06 02:00:00,0.979125,0.97939,0.978815,0.97884,-1,-1.0,-1
333,2021-02-06 03:00:00,0.97884,0.979185,0.97863,0.979145,-1,-1.0,-1
334,2021-02-06 04:00:00,0.979145,0.979615,0.9787,0.97957,-1,-1.0,-1
335,2021-02-06 05:00:00,0.97957,0.979975,0.9792,0.979325,-1,-1.0,-1
336,2021-02-08 06:15:00,0.9788,0.9795,0.978575,0.97876,-1,-1.0,-1
337,2021-02-08 07:00:00,0.97876,0.97993,0.97874,0.97981,-1,-1.0,-1
338,2021-02-08 08:00:00,0.97981,0.97986,0.979075,0.979205,-1,-1.0,-1
339,2021-02-08 09:00:00,0.979205,0.97987,0.97876,0.97983,-1,-1.0,-1
340,2021-02-08 10:00:00,0.97983,0.980015,0.979075,0.97963,-1,-1.0,-1
341,2021-02-08 11:00:00,0.97963,0.97977,0.97928,0.979695,-1,-1.0,-1
342,2021-02-08 12:00:00,0.979695,0.980035,0.979365,0.979385,-1,-1.0,-1
343,2021-02-08 13:00:00,0.979385,0.97998,0.979365,0.9796,-1,-1.0,-1
344,2021-02-08 14:00:00,0.9796,0.979955,0.97952,0.979875,-1,-1.0,-1
345,2021-02-08 15:00:00,0.979875,0.979975,0.979445,0.9796,-1,-1.0,-1
346,2021-02-08 16:00:00,0.9796,0.980025,0.97882,0.97912,-1,-1.0,-1
347,2021-02-08 17:00:00,0.97912,0.97922,0.97843,0.979025,-1,-1.0,-1
348,2021-02-08 18:00:00,0.979025,0.97911,0.9779,0.978335,-1,-1.0,-1
349,2021-02-08 19:00:00,0.978335,0.978665,0.97782,0.977975,-1,-1.0,-1
350,2021-02-08 20:00:00,0.977975,0.979175,0.977815,0.97901,-1,-1.0,-1
351,2021-02-08 21:00:00,0.97901,0.98016,0.97862,0.979835,-1,-1.0,-1
352,2021-02-08 22:00:00,0.979835,0.981285,0.97965,0.9811,-1,-1.0,-1
353,2021-02-08 23:00:00,0.9811,0.983875,0.98109,0.983225,-1,-1.0,-1
354,2021-02-09 00:00:00,0.983225,0.98344,0.98221,0.982365,-1,-1.0,-1
355,2021-02-09 01:00:00,0.982365,0.9827,0.981885,0.982075,-1,-1.0,-1
356,2021-02-09 02:00:00,0.982075,0.98213,0.98114,0.98156,-1,-1.0,-1
357,2021-02-09 03:00:00,0.98156,0.9818,0.981145,0.981575,-1,-1.0,-1
358,2021-02-09 04:00:00,0.981575,0.981895,0.98121,0.981655,-1,-1.0,-1
359,2021-02-09 05:00:00,0.981655,0.981895,0.980995,0.98116,-1,-1.0,-1
360,2021-02-09 06:15:00,0.981475,0.981885,0.98112,0.98154,-1,-1.0,-1
361,2021-02-09 07:00:00,0.98154,0.982,0.981165,0.981985,-1,-1.0,-1
362,2021-02-09 08:00:00,0.981985,0.982495,0.981535,0.98232,-1,-1.0,-1
363,2021-02-09 09:00:00,0.98232,0.982755,0.982155,0.98238,-1,-1.0,-1
364,2021-02-09 10:00:00,0.98238,0.983355,0.982355,0.98322,-1,-1.0,-1
365,2021-02-09 11:00:00,0.98322,0.983795,0.98306,0.983555,-1,-1.0,-1
366,2021-02-09 12:00:00,0.983555,0.983755,0.983115,0.98351,-1,-1.0,-1
367,2021-02-09 13:00:00,0.98351,0.98388,0.9832,0.98331,-1,-1.0,-1
368,2021-02-09 14:00:00,0.98331,0.983525,0.98277,0.982945,-1,-1.0,-1
369,2021-02-09 15:00:00,0.982945,0.983265,0.98244,0.98247,-1,-1.0,-1
370,2021-02-09 16:00:00,0.98247,0.983005,0.98158,0.982955,-1,-1.0,-1
371,2021-02-09 17:00:00,0.982955,0.983775,0.98264,0.983495,-1,-1.0,-1
372,2021-02-09 18:00:00,0.983495,0.983715,0.98316,0.98321,-1,-1.0,-1
373,2021-02-09 19:00:00,0.98321,0.983455,0.98258,0.98292,-1,-1.0,-1
374,2021-02-09 20:00:00,0.98292,0.98299,0.982005,0.98252,-1,-1.0,-1
375,2021-02-09 21:00:00,0.98252,0.9842,0.982285,0.98416,-1,-1.0,-1
376,2021-02-09 22:00:00,0.98416,0.98496,0.9837,0.98419,-1,-1.0,-1
377,2021-02-09 23:00:00,0.98419,0.984395,0.981895,0.982695,-1,-1.0,-1
378,2021-02-10 00:00:00,0.982695,0.98271,0.98166,0.98198,-1,-1.0,-1
379,2021-02-10 01:00:00,0.98198,0.98238,0.981765,0.982055,-1,-1.0,-1
380,2021-02-10 02:00:00,0.982055,0.982215,0.98137,0.981695,-1,-1.0,-1
381,2021-02-10 03:00:00,0.981695,0.982825,0.98167,0.982375,-1,-1.0,-1
382,2021-02-10 04:00:00,0.982375,0.982805,0.982235,0.982755,-1,-1.0,-1
383,2021-02-10 05:00:00,0.982755,0.9828,0.982145,0.982315,-1,-1.0,-1
384,2021-02-10 06:15:00,0.9825,0.982535,0.981995,0.982125,-1,-1.0,-1
385,2021-02-10 07:00:00,0.982125,0.982915,0.981895,0.98286,-1,-1.0,-1
386,2021-02-10 08:00:00,0.98286,0.982925,0.98213,0.98231,-1,-1.0,-1
387,2021-02-10 09:00:00,0.98231,0.98263,0.981745,0.98216,-1,-1.0,-1
388,2021-02-10 10:00:00,0.98216,0.982485,0.982,0.982135,-1,-1.0,-1
389,2021-02-10 11:00:00,0.982135,0.98284,0.98208,0.98271,-1,-1.0,-1
390,2021-02-10 12:00:00,0.98271,0.983055,0.982545,0.98261,-1,-1.0,-1
391,2021-02-10 13:00:00,0.98261,0.982885,0.982395,0.982645,-1,-1.0,-1
392,2021-02-10 14:00:00,0.982645,0.982885,0.982355,0.98266,-1,-1.0,-1
393,2021-02-10 15:00:00,0.98266,0.98314,0.98252,0.98277,-1,-1.0,-1
394,2021-02-10 16:00:00,0.98277,0.982965,0.981945,0.98262,-1,-1.0,-1
395,2021-02-10 17:00:00,0.98262,0.982695,0.980875,0.98142,-1,-1.0,-1
396,2021-02-10 18:00:00,0.98142,0.981835,0.980965,0.981795,-1,-1.0,-1
397,2021-02-10 19:00:00,0.981795,0.982545,0.98178,0.98184,-1,-1.0,-1
398,2021-02-10 20:00:00,0.98184,0.98188,0.981065,0.981495,-1,-1.0,-1
399,2021-02-10 21:00:00,0.981495,0.98363,0.981315,0.982855,-1,-1.0,-1
400,2021-02-10 22:00:00,0.982855,0.983805,0.982015,0.982535,-1,-1.0,-1
401,2021-02-10 23:00:00,0.982535,0.983075,0.98069,0.98079,-1,-1.0,-1
402,2021-02-11 00:00:00,0.98079,0.98112,0.980075,0.980695,-1,-1.0,-1
403,2021-02-11 01:00:00,0.980695,0.98147,0.980455,0.98112,-1,-1.0,-1
404,2021-02-11 02:00:00,0.98112,0.98115,0.98056,0.980755,-1,-1.0,-1
405,2021-02-11 03:00:00,0.980755,0.981285,0.980525,0.98064,-1,-1.0,-1
406,2021-02-11 04:00:00,0.98064,0.980895,0.9804,0.980505,-1,-1.0,-1
407,2021-02-11 05:00:00,0.980505,0.98096,0.98039,0.980705,-1,-1.0,-1
408,2021-02-11 06:15:00,0.980725,0.981035,0.980435,0.98062,-1,-1.0,-1
409,2021-02-11 07:00:00,0.98062,0.980885,0.980485,0.98074,-1,-1.0,-1
410,2021-02-11 08:00:00,0.98074,0.980795,0.979975,0.980245,-1,-1.0,-1
411,2021-02-11 09:00:00,0.980245,0.980895,0.98014,0.98065,-1,-1.0,-1
412,2021-02-11 10:00:00,0.98065,0.98126,0.98061,0.981255,-1,-1.0,-1
413,2021-02-11 11:00:00,0.981255,0.98181,0.980795,0.981685,-1,-1.0,-1
414,2021-02-11 12:00:00,0.981685,0.982095,0.981635,0.981805,-1,-1.0,-1
415,2021-02-11 13:00:00,0.981805,0.98229,0.981665,0.982265,-1,-1.0,-1
416,2021-02-11 14:00:00,0.982265,0.98304,0.982265,0.982855,-1,-1.0,-1
417,2021-02-11 15:00:00,0.982855,0.98291,0.982445,0.982815,-1,-1.0,-1
418,2021-02-11 16:00:00,0.982815,0.983075,0.98134,0.981415,-1,-1.0,-1
419,2021-02-11 17:00:00,0.981415,0.98247,0.981295,0.982105,-1,-1.0,-1
420,2021-02-11 18:00:00,0.982105,0.982295,0.981105,0.981255,-1,-1.0,-1
421,2021-02-11 19:00:00,0.981255,0.981995,0.981085,0.98176,-1,-1.0,-1
422,2021-02-11 20:00:00,0.98176,0.982725,0.981695,0.982595,-1,-1.0,-1
423,2021-02-11 21:00:00,0.982595,0.984555,0.982445,0.984065,-1,-1.0,-1
424,2021-02-11 22:00:00,0.984065,0.98438,0.983475,0.98395,-1,-1.0,-1
425,2021-02-11 23:00:00,0.98395,0.984615,0.9836,0.984435,-1,-1.0,-1
426,2021-02-12 00:00:00,0.984435,0.984745,0.983955,0.98418,-1,-1.0,-1
427,2021-02-12 01:00:00,0.98418,0.984575,0.98393,0.9842,-1,-1.0,-1
428,2021-02-12 02:00:00,0.9842,0.98445,0.983825,0.983995,-1,-1.0,-1
429,2021-02-12 03:00:00,0.983995,0.98429,0.983485,0.984115,-1,-1.0,-1
430,2021-02-12 04:00:00,0.984115,0.98478,0.984025,0.98463,-1,-1.0,-1
431,2021-02-12 05:00:00,0.98463,0.98516,0.984425,0.98504,-1,-1.0,-1
432,2021-02-12 06:15:00,0.984675,0.98515,0.984515,0.984835,-1,-1.0,-1
433,2021-02-12 07:00:00,0.984835,0.98493,0.98409,0.9845,-1,-1.0,-1
434,2021-02-12 08:00:00,0.9845,0.985285,0.98442,0.984775,-1,-1.0,-1
435,2021-02-12 09:00:00,0.984775,0.985495,0.984445,0.985465,-1,-1.0,-1
436,2021-02-12 10:00:00,0.985465,0.98557,0.984565,0.9847,-1,-1.0,-1
437,2021-02-12 11:00:00,0.9847,0.98504,0.98462,0.98489,-1,-1.0,-1
438,2021-02-12 12:00:00,0.98489,0.985555,0.984875,0.98531,-1,-1.0,-1
439,2021-02-12 13:00:00,0.98531,0.985865,0.98523,0.985635,-1,-1.0,-1
440,2021-02-12 14:00:00,0.985635,0.985755,0.985225,0.985375,-1,-1.0,-1
441,2021-02-12 15:00:00,0.985375,0.985965,0.985205,0.98536,-1,-1.0,-1
442,2021-02-12 16:00:00,0.98536,0.98567,0.984565,0.98464,-1,-1.0,-1
443,2021-02-12 17:00:00,0.98464,0.9851,0.98441,0.98461,-1,-1.0,-1
444,2021-02-12 18:00:00,0.98461,0.985045,0.98446,0.984695,-1,-1.0,-1
445,2021-02-12 19:00:00,0.984695,0.98475,0.984115,0.98431,-1,-1.0,-1
446,2021-02-12 20:00:00,0.98431,0.9846,0.983755,0.98397,-1,-1.0,-1
447,2021-02-12 21:00:00,0.98397,0.98498,0.98379,0.984625,-1,-1.0,-1
448,2021-02-12 22:00:00,0.984625,0.98542,0.98413,0.984285,-1,-1.0,-1
449,2021-02-12 23:00:00,0.984285,0.98529,0.984275,0.98457,-1,-1.0,-1
450,2021-02-13 00:00:00,0.98457,0.98554,0.98449,0.9853,-1,-1.0,-1
451,2021-02-13 01:00:00,0.9853,0.985485,0.98412,0.984655,-1,-1.0,-1
452,2021-02-13 02:00:00,0.984655,0.985435,0.984565,0.98525,-1,-1.0,-1
453,2021-02-13 03:00:00,0.98525,0.985385,0.985065,0.98526,-1,-1.0,-1
454,2021-02-13 04:00:00,0.98526,0.98537,0.984915,0.985315,-1,-1.0,-1
455,2021-02-13 05:00:00,0.985315,0.98575,0.984755,0.98508,-1,-1.0,-1
456,2021-02-15 06:15:00,0.985125,0.985445,0.98465,0.984675,-1,-1.0,-1
457,2021-02-15 07:00:00,0.984675,0.985365,0.98447,0.985075,-1,-1.0,-1
458,2021-02-15 08:00:00,0.985075,0.98573,0.98493,0.984935,-1,-1.0,-1
459,2021-02-15 09:00:00,0.984935,0.98517,0.984665,0.984845,-1,-1.0,-1
460,2021-02-15 10:00:00,0.984845,0.98523,0.984705,0.985175,-1,-1.0,-1
461,2021-02-15 11:00:00,0.985175,0.986075,0.985175,0.98602,-1,-1.0,-1
462,2021-02-15 12:00:00,0.98602,0.98612,0.985475,0.985735,-1,-1.0,-1
463,2021-02-15 13:00:00,0.985735,0.986275,0.985655,0.986165,-1,-1.0,-1
464,2021-02-15 14:00:00,0.986165,0.98624,0.98591,0.985935,-1,-1.0,-1
465,2021-02-15 15:00:00,0.985935,0.985975,0.98533,0.98579,-1,-1.0,-1
466,2021-02-15 16:00:00,0.98579,0.986165,0.98531,0.9854,-1,-1.0,-1
467,2021-02-15 17:00:00,0.9854,0.98547,0.98471,0.984795,-1,-1.0,-1
468,2021-02-15 18:00:00,0.984795,0.985065,0.98425,0.984555,-1,-1.0,-1
469,2021-02-15 19:00:00,0.984555,0.985055,0.984145,0.98428,-1,-1.0,-1
470,2021-02-15 20:00:00,0.98428,0.984675,0.983765,0.983915,-1,-1.0,-1
471,2021-02-15 21:00:00,0.983915,0.98408,0.98316,0.983165,-1,-1.0,-1
472,2021-02-15 22:00:00,0.983165,0.983555,0.982475,0.982795,-1,-1.0,-1
473,2021-02-15 23:00:00,0.982795,0.984185,0.982615,0.984095,-1,-1.0,-1
474,2021-02-16 00:00:00,0.984095,0.984145,0.98352,0.983945,-1,-1.0,-1
475,2021-02-16 01:00:00,0.983945,0.98409,0.983645,0.983895,-1,-1.0,-1
476,2021-02-16 02:00:00,0.983895,0.98398,0.9828,0.9835,-1,-1.0,-1
477,2021-02-16 03:00:00,0.9835,0.983645,0.98337,0.983615,-1,-1.0,-1
478,2021-02-16 04:00:00,0.983615,0.983765,0.983465,0.9836,-1,-1.0,-1
479,2021-02-16 05:00:00,0.9836,0.984385,0.9831,0.983705,-1,-1.0,-1
480,2021-02-16 06:15:00,0.983575,0.98387,0.983525,0.983755,-1,-1.0,-1
481,2021-02-16 07:00:00,0.983755,0.984105,0.983555,0.983765,-1,-1.0,-1
482,2021-02-16 08:00:00,0.983765,0.984165,0.98328,0.983415,-1,-1.0,-1
483,2021-02-16 09:00:00,0.983415,0.98454,0.983245,0.98389,-1,-1.0,-1
484,2021-02-16 10:00:00,0.98389,0.984545,0.98377,0.984285,-1,-1.0,-1
485,2021-02-16 11:00:00,0.984285,0.98436,0.983915,0.984035,-1,-1.0,-1
486,2021-02-16 12:00:00,0.984035,0.984175,0.983475,0.983795,-1,-1.0,-1
487,2021-02-16 13:00:00,0.983795,0.983875,0.9827,0.9831,-1,-1.0,-1
488,2021-02-16 14:00:00,0.9831,0.983585,0.982845,0.9833,-1,-1.0,-1
489,2021-02-16 15:00:00,0.9833,0.98362,0.982905,0.983345,-1,-1.0,-1
490,2021-02-16 16:00:00,0.983345,0.984535,0.98324,0.984505,-1,-1.0,-1
491,2021-02-16 17:00:00,0.984505,0.985295,0.984265,0.984935,-1,-1.0,-1
492,2021-02-16 18:00:00,0.984935,0.985075,0.98451,0.98502,-1,-1.0,-1
493,2021-02-16 19:00:00,0.98502,0.98538,0.98451,0.984795,-1,-1.0,-1
494,2021-02-16 20:00:00,0.984795,0.98493,0.98339,0.983595,-1,-1.0,-1
495,2021-02-16 21:00:00,0.983595,0.98447,0.983405,0.983485,-1,-1.0,-1
496,2021-02-16 22:00:00,0.983485,0.984365,0.98295,0.983735,-1,-1.0,-1
497,2021-02-16 23:00:00,0.983735,0.985935,0.983615,0.985755,-1,-1.0,-1
498,2021-02-17 00:00:00,0.985755,0.98622,0.98481,0.984885,-1,-1.0,-1
499,2021-02-17 01:00:00,0.984885,0.984905,0.98394,0.984645,-1,-1.0,-1
500,2021-02-17 02:00:00,0.984645,0.985335,0.984365,0.984625,-1,-1.0,-1
501,2021-02-17 03:00:00,0.984625,0.985035,0.98405,0.98411,-1,-1.0,-1
502,2021-02-17 04:00:00,0.98411,0.984615,0.98405,0.98417,-1,-1.0,-1
503,2021-02-17 05:00:00,0.98417,0.98438,0.98388,0.984245,-1,-1.0,-1
504,2021-02-17 06:15:00,0.984075,0.98435,0.983745,0.983825,-1,-1.0,-1
505,2021-02-17 07:00:00,0.983825,0.98393,0.982465,0.983365,-1,-1.0,-1
506,2021-02-17 08:00:00,0.983365,0.984295,0.983235,0.98379,-1,-1.0,-1
507,2021-02-17 09:00:00,0.98379,0.98441,0.983455,0.98431,-1,-1.0,-1
508,2021-02-17 10:00:00,0.98431,0.984935,0.984245,0.98453,-1,-1.0,-1
509,2021-02-17 11:00:00,0.98453,0.98467,0.98376,0.98414,-1,-1.0,-1
510,2021-02-17 12:00:00,0.98414,0.9842,0.983835,0.98411,-1,-1.0,-1
511,2021-02-17 13:00:00,0.98411,0.98439,0.98376,0.98388,-1,-1.0,-1
512,2021-02-17 14:00:00,0.98388,0.984445,0.98336,0.98434,-1,-1.0,-1
513,2021-02-17 15:00:00,0.98434,0.98469,0.983865,0.98455,-1,-1.0,-1
514,2021-02-17 16:00:00,0.98455,0.986475,0.984225,0.98615,-1,-1.0,-1
515,2021-02-17 17:00:00,0.98615,0.98626,0.984845,0.98524,-1,-1.0,-1
516,2021-02-17 18:00:00,0.98524,0.98526,0.98379,0.98398,-1,-1.0,-1
517,2021-02-17 19:00:00,0.98398,0.98405,0.98324,0.9835,-1,-1.0,-1
518,2021-02-17 20:00:00,0.9835,0.983645,0.9827,0.983565,-1,-1.0,-1
519,2021-02-17 21:00:00,0.983565,0.98361,0.9822,0.98308,-1,-1.0,-1
520,2021-02-17 22:00:00,0.98308,0.98524,0.98285,0.985145,-1,-1.0,-1
521,2021-02-17 23:00:00,0.985145,0.985175,0.983825,0.984315,-1,-1.0,-1
522,2021-02-18 00:00:00,0.984315,0.98482,0.98395,0.983985,-1,-1.0,-1
523,2021-02-18 01:00:00,0.983985,0.9851,0.98381,0.98506,-1,-1.0,-1
524,2021-02-18 02:00:00,0.98506,0.985185,0.98419,0.98463,-1,-1.0,-1
525,2021-02-18 03:00:00,0.98463,0.9847,0.984015,0.98414,-1,-1.0,-1
526,2021-02-18 04:00:00,0.98414,0.984405,0.98391,0.98423,-1,-1.0,-1
527,2021-02-18 05:00:00,0.98423,0.984535,0.98414,0.984505,-1,-1.0,-1
528,2021-02-18 06:15:00,0.9844,0.985285,0.984285,0.985175,-1,-1.0,-1
529,2021-02-18 07:00:00,0.985175,0.985445,0.984565,0.98529,-1,-1.0,-1
530,2021-02-18 08:00:00,0.98529,0.98619,0.984565,0.985,-1,-1.0,-1
531,2021-02-18 09:00:00,0.985,0.98542,0.984605,0.98529,-1,-1.0,-1
532,2021-02-18 10:00:00,0.98529,0.985295,0.98468,0.98517,-1,-1.0,-1
533,2021-02-18 11:00:00,0.98517,0.985195,0.98459,0.984945,-1,-1.0,-1
534,2021-02-18 12:00:00,0.984945,0.98536,0.984775,0.985095,-1,-1.0,-1
535,2021-02-18 13:00:00,0.985095,0.985185,0.984775,0.984935,-1,-1.0,-1
536,2021-02-18 14:00:00,0.984935,0.98525,0.9848,0.98521,-1,-1.0,-1
537,2021-02-18 15:00:00,0.98521,0.985935,0.985045,0.98577,-1,-1.0,-1
538,2021-02-18 16:00:00,0.98577,0.98673,0.98516,0.986675,-1,-1.0,-1
539,2021-02-18 17:00:00,0.986675,0.987285,0.986655,0.98678,-1,-1.0,-1
540,2021-02-18 18:00:00,0.98678,0.986995,0.985655,0.98657,-1,-1.0,-1
541,2021-02-18 19:00:00,0.98657,0.98722,0.98654,0.986645,-1,-1.0,-1
542,2021-02-18 20:00:00,0.986645,0.98689,0.98606,0.98675,-1,-1.0,-1
543,2021-02-18 21:00:00,0.98675,0.986865,0.985965,0.986475,-1,-1.0,-1
544,2021-02-18 22:00:00,0.986475,0.98664,0.98493,0.985685,-1,-1.0,-1
545,2021-02-18 23:00:00,0.985685,0.985805,0.98393,0.98466,-1,-1.0,-1
546,2021-02-19 00:00:00,0.98466,0.98529,0.984185,0.98467,-1,-1.0,-1
547,2021-02-19 01:00:00,0.98467,0.985085,0.98426,0.985,-1,-1.0,-1
548,2021-02-19 02:00:00,0.985,0.985875,0.98491,0.98581,-1,-1.0,-1
549,2021-02-19 03:00:00,0.98581,0.985995,0.98479,0.984805,-1,-1.0,-1
550,2021-02-19 04:00:00,0.984805,0.98528,0.984645,0.98483,-1,-1.0,-1
551,2021-02-19 05:00:00,0.98483,0.985245,0.98469,0.98483,-1,-1.0,-1
552,2021-02-19 06:15:00,0.9845,0.985125,0.9845,0.98502,-1,-1.0,-1
553,2021-02-19 07:00:00,0.98502,0.98532,0.98475,0.98514,-1,-1.0,-1
554,2021-02-19 08:00:00,0.98514,0.985485,0.98481,0.9853,-1,-1.0,-1
555,2021-02-19 09:00:00,0.9853,0.9864,0.985075,0.986335,-1,-1.0,-1
556,2021-02-19 10:00:00,0.986335,0.98711,0.986035,0.987055,-1,-1.0,-1
557,2021-02-19 11:00:00,0.987055,0.987055,0.986345,0.98664,-1,-1.0,-1
558,2021-02-19 12:00:00,0.98664,0.98682,0.98627,0.986795,-1,-1.0,-1
559,2021-02-19 13:00:00,0.986795,0.98808,0.986715,0.98801,-1,-1.0,-1
560,2021-02-19 14:00:00,0.98801,0.9886,0.987765,0.98826,-1,-1.0,-1
561,2021-02-19 15:00:00,0.98826,0.98969,0.98804,0.98941,-1,-1.0,-1
562,2021-02-19 16:00:00,0.98941,0.99025,0.989325,0.98986,-1,-1.0,-1
563,2021-02-19 17:00:00,0.98986,0.991235,0.989275,0.99072,-1,-1.0,-1
564,2021-02-19 18:00:00,0.99072,0.991515,0.990005,0.991175,-1,-1.0,-1
565,2021-02-19 19:00:00,0.991175,0.991465,0.99026,0.991055,-1,-1.0,-1
566,2021-02-19 20:00:00,0.991055,0.9919,0.990705,0.991155,-1,-1.0,-1
567,2021-02-19 21:00:00,0.991155,0.991935,0.990605,0.99171,-1,-1.0,-1
568,2021-02-19 22:00:00,0.99171,0.992025,0.990945,0.99112,-1,-1.0,-1
569,2021-02-19 23:00:00,0.99112,0.99202,0.991115,0.99135,-1,-1.0,-1
570,2021-02-20 00:00:00,0.99135,0.992295,0.99105,0.991575,-1,-1.0,-1
571,2021-02-20 01:00:00,0.991575,0.992885,0.991355,0.992655,-1,-1.0,-1
572,2021-02-20 02:00:00,0.992655,0.992655,0.99194,0.992135,-1,-1.0,-1
573,2021-02-20 03:00:00,0.992135,0.99278,0.992005,0.9927,-1,-1.0,-1
574,2021-02-20 04:00:00,0.9927,0.993075,0.99222,0.992985,-1,-1.0,-1
575,2021-02-20 05:00:00,0.992985,0.99337,0.992625,0.99281,-1,-1.0,-1
576,2021-02-22 06:15:00,0.99312,0.99359,0.99255,0.992915,-1,-1.0,-1
577,2021-02-22 07:00:00,0.992915,0.994265,0.992535,0.993275,-1,-1.0,-1
578,2021-02-22 08:00:00,0.993275,0.994945,0.993225,0.99323,-1,-1.0,-1
579,2021-02-22 09:00:00,0.99323,0.994935,0.99323,0.99431,-1,-1.0,-1
580,2021-02-22 10:00:00,0.99431,0.994425,0.993235,0.99345,-1,-1.0,-1
581,2021-02-22 11:00:00,0.99345,0.99352,0.992675,0.993225,-1,-1.0,-1
582,2021-02-22 12:00:00,0.993225,0.99346,0.99261,0.99264,-1,-1.0,-1
583,2021-02-22 13:00:00,0.99264,0.99358,0.99254,0.993055,-1,-1.0,-1
584,2021-02-22 14:00:00,0.993055,0.99328,0.99284,0.99318,-1,-1.0,-1
585,2021-02-22 15:00:00,0.99318,0.99506,0.99264,0.994215,-1,-1.0,-1
586,2021-02-22 16:00:00,0.994215,0.99485,0.99399,0.994505,-1,-1.0,-1
587,2021-02-22 17:00:00,0.994505,0.995145,0.994015,0.99496,-1,-1.0,-1
588,2021-02-22 18:00:00,0.99496,0.99555,0.994725,0.994815,-1,-1.0,-1
589,2021-02-22 19:00:00,0.994815,0.996125,0.99477,0.99595,-1,-1.0,-1
590,2021-02-22 20:00:00,0.99595,0.996425,0.995245,0.995835,-1,-1.0,-1
591,2021-02-22 21:00:00,0.995835,0.997265,0.995355,0.997235,-1,-1.0,-1
592,2021-02-22 22:00:00,0.997235,0.99807,0.997015,0.99796,-1,-1.0,-1
593,2021-02-22 23:00:00,0.99796,0.999035,0.996875,0.997325,-1,-1.0,-1
594,2021-02-23 00:00:00,0.997325,0.998385,0.996985,0.99793,-1,-1.0,-1
595,2021-02-23 01:00:00,0.99793,0.99803,0.997405,0.99753,-1,-1.0,-1
596,2021-02-23 02:00:00,0.99753,0.99862,0.99748,0.99839,-1,-1.0,-1
597,2021-02-23 03:00:00,0.99839,0.99892,0.998235,0.998595,-1,-1.0,-1
598,2021-02-23 04:00:00,0.998595,0.998835,0.99811,0.998595,-1,-1.0,-1
599,2021-02-23 05:00:00,0.998595,0.99896,0.998415,0.99869,-1,-1.0,-1
600,2021-02-23 06:15:00,0.998525,0.99875,0.998195,0.99843,-1,-1.0,-1
601,2021-02-23 07:00:00,0.99843,0.998875,0.997985,0.998095,-1,-1.0,-1
602,2021-02-23 08:00:00,0.998095,0.99867,0.99783,0.998235,-1,-1.0,-1
603,2021-02-23 09:00:00,0.998235,0.998785,0.997725,0.99848,-1,-1.0,-1
604,2021-02-23 10:00:00,0.99848,0.998525,0.996585,0.996835,-1,-1.0,-1
605,2021-02-23 11:00:00,0.996835,0.997095,0.996575,0.99698,-1,-1.0,-1
606,2021-02-23 12:00:00,0.99698,0.99738,0.9968,0.997155,-1,-1.0,-1
